"ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"BP","GO:0006446","regulation of translational initiation",60,-0.452554673266026,-1.42350622328177,0.0337532683622534,0.0337532683622534,0.463451712456849,753,"tags=3%, list=3%, signal=3%","Boll/Dazl"
"BP","GO:0061572","actin filament bundle organization",163,0.384937714335508,1.33238845481628,0.0337559429477021,0.0337559429477021,0.463451712456849,9206,"tags=40%, list=32%, signal=27%","Serpinf2/Apoa1/Synpo2l/Stmn1/Pls1/Fscn2/Ccn2/Synpo2/Tacr1/Ppm1e/Tmsb15l/Cx3cl1/Gpr65/Eln/Aif1l/Fscn1/Phactr1/Dpysl3/Synpo/S1pr1/Myo1b/Evl/Wnt4/Add2/Nox4/Actn1/Kank3/Rnd2/Frmd7/Fhod1/Src/Tmsb15b2/Carmil1/Dbn1/Rnd3/Arhgef15/Fhdc1/Phldb2/Sh3pxd2b/Ppm1f/Tnfaip1/Tacstd2/Pls3/Sorbs1/Arhgef10/Limch1/Arrb1/Nrp1/Gas7/Rhoc/Pxn/Fam107a/Rapgef3/Arhgef5/Mtor/Shroom1/Zyx/Rflna/Pak1/Rhob/Flna/Lcp1/Dmtn/Rflnb/Pdlim4"
"BP","GO:0006405","RNA export from nucleus",76,-0.424360884389309,-1.39140400704989,0.0338650306748466,0.0338650306748466,0.464217980314312,174,"tags=53%, list=1%, signal=52%","Eif5a/Nmd3/Rae1/Nup133/Riok2/Fyttd1/Thoc5/Ncbp1/Nup85/Sdad1/Eny2/Bcl2l2/Ddx39b/Rbm26/Ddx19a/Zfp593/Nup153/Cpsf6/Eif6/Pcid2/Thoc3/Tpr/Polr2d/Ran/Setd2/Phax/Ssb/Nol6/Nup160/Ythdc1/Nxf1/Rps15/Akap8l/Mcm3ap/Ddx19b/Nup107/Nup214/Rrs1/Nxf2/Ddx25"
"BP","GO:0031348","negative regulation of defense response",208,0.367929165442781,1.30759801720766,0.0339828526890101,0.0339828526890101,0.464217980314312,7638,"tags=25%, list=26%, signal=19%","Krt1/F2/Apoa1/Fpr2/Proc/Pbk/Nlrp6/Pla2g5/Otop1/Arg2/Havcr2/Klrb1b/Tafa3/Il1r2/Ctla2a/Tnfaip6/Pglyrp1/Cdh5/Cd44/Cx3cl1/Gper1/Il20rb/Lrfn5/Cd96/Serpinf1/Il12b/Calcrl/Ccn3/Cx3cr1/Cxcl17/Pycard/Uaca/Mefv/C1qtnf3/Il2ra/Ets1/Nr1d2/Gpr17/Tspan6/Susd4/Nlrp12/Enpp3/Il10/Cd200r1/Hamp/Slit2/Ada/Foxf1/Ceacam1/Adora1/Nr1h4/Metrnl/Nod2"
"BP","GO:0035137","hindlimb morphogenesis",42,-0.501489175199321,-1.47854952815579,0.0340009315323707,0.0340009315323707,0.464217980314312,5166,"tags=31%, list=18%, signal=25%","Gpc3/Alx4/Pitx1/Rarb/Osr1/Osr2/Bmp4/Rspo2/Fgf8/Sall1/Wnt3/Msx2/Sall3"
"BP","GO:0016199","axon midline choice point recognition",5,0.847216799469575,1.46756098254808,0.0340071792934064,0.0340071792934064,0.464217980314312,889,"tags=40%, list=3%, signal=39%","Robo2/Robo3"
"BP","GO:0048859","formation of anatomical boundary",5,0.846944645099607,1.46708955287997,0.0340071792934064,0.0340071792934064,0.464217980314312,4441,"tags=60%, list=15%, signal=51%","Nodal/Ntf5/Gdf3"
"BP","GO:0030199","collagen fibril organization",52,0.493730594181805,1.44131701174498,0.0340100642026722,0.0340100642026722,0.464217980314312,8555,"tags=48%, list=29%, signal=34%","Serpinf2/Col11a1/Mkx/Col11a2/Emilin1/Grem1/Loxl2/Plod2/Lox/Scx/Loxl4/Adamts14/Col5a1/Anxa2/Col14a1/Chadl/Col1a1/Dpt/Col5a2/Col1a2/Col5a3/Adamts2/Pxdn/Col3a1/Plod1"
"MF","GO:0005347","ATP transmembrane transporter activity",10,-0.736457915077139,-1.55176251002548,0.0341409691629956,0.0341409691629956,0.464476956684515,3733,"tags=30%, list=13%, signal=26%","Slc25a41/Slc25a54/Slc25a31"
"BP","GO:0006001","fructose catabolic process",3,0.921889338167867,1.41473255996841,0.0341747572815534,0.0341747572815534,0.464476956684515,32,"tags=33%, list=0%, signal=33%","Aldob"
"BP","GO:0061624","fructose catabolic process to hydroxyacetone phosphate and glyceraldehyde-3-phosphate",3,0.921889338167867,1.41473255996841,0.0341747572815534,0.0341747572815534,0.464476956684515,32,"tags=33%, list=0%, signal=33%","Aldob"
"BP","GO:0061625","glycolytic process through fructose-1-phosphate",3,0.921889338167867,1.41473255996841,0.0341747572815534,0.0341747572815534,0.464476956684515,32,"tags=33%, list=0%, signal=33%","Aldob"
"BP","GO:0030300","regulation of intestinal cholesterol absorption",8,0.773452030152863,1.51264548288845,0.0341943876602862,0.0341943876602862,0.464476956684515,1243,"tags=50%, list=4%, signal=48%","Apoa4/Apoa2/Apoa1/Apoa5"
"BP","GO:0034661","ncRNA catabolic process",29,-0.552961815842983,-1.50792375712979,0.0344031401523897,0.0344031401523897,0.465819721718088,7322,"tags=34%, list=25%, signal=26%","Dis3l/Exosc7/Pnpt1/Pop1/Nudt16/Dis3l2/Ern2/Tut4/Lin28b/Lin28a"
"BP","GO:0070071","proton-transporting two-sector ATPase complex assembly",13,0.696543115114052,1.53034313517047,0.0344827586206897,0.0344827586206897,0.465819721718088,32,"tags=8%, list=0%, signal=8%","Aldob"
"BP","GO:2000779","regulation of double-strand break repair",73,0.452166222281746,1.4001104992831,0.0345119269159195,0.0345119269159195,0.465819721718088,3715,"tags=15%, list=13%, signal=13%","Foxm1/Rad51ap1/Parpbp/Aunip/Fignl1/Rad51/Polq/Radx/Chek1/Fancb/Cgas"
"BP","GO:0072396","response to cell cycle checkpoint signaling",7,0.794049914582613,1.50121526593974,0.0345217883418223,0.0345217883418223,0.465819721718088,348,"tags=14%, list=1%, signal=14%","Eme1"
"BP","GO:0072402","response to DNA integrity checkpoint signaling",7,0.794049914582613,1.50121526593974,0.0345217883418223,0.0345217883418223,0.465819721718088,348,"tags=14%, list=1%, signal=14%","Eme1"
"BP","GO:0072423","response to DNA damage checkpoint signaling",7,0.794049914582613,1.50121526593974,0.0345217883418223,0.0345217883418223,0.465819721718088,348,"tags=14%, list=1%, signal=14%","Eme1"
"MF","GO:0048020","CCR chemokine receptor binding",31,0.559306977013478,1.48505097032259,0.0345496210118103,0.0345496210118103,0.465819721718088,4826,"tags=32%, list=17%, signal=27%","Ccl2/Ccl22/Ccl7/Ccl8/Nes/Cx3cl1/Ccl4/Xcl1/Ccl19/Ccl21a"
"BP","GO:0002252","immune effector process",681,0.305404434579684,1.19404982170176,0.0345979161100721,0.0345979161100721,0.465819721718088,4892,"tags=12%, list=17%, signal=11%","Krt1/C9/F2/C8b/Apoa2/Cfi/Apoa1/Mbl2/C8a/Pram1/Hpx/Exo1/Mbl1/C4bp/Clec4g/Ccr6/Ccl2/Cd207/Ddit4/Crp/Ulbp1/Il1b/Chga/Il13/Foxj1/Cxcl1/Aire/H2-M5/Pla2g3/Havcr2/Slfn9/Ifitm7/Klrb1b/Raet1a/Lta/Fcer2a/Klrd1/Cd40lg/Oas1h/Raet1e/H60b/Cr2/Cd244a/Smad7/H2-M2/Pglyrp1/Masp2/Myb/Nr4a3/Hc/Itgax/Xcl1/Arid5a/Apobec3/Tlr8/Vpreb3/Cgas/Cd8a/Dysf/Il12rb1/Il20rb/Ffar2/Trem1/Lbp/C4a/Slamf6/Treml4/Milr1/Kit/Icam1/Muc4/Pglyrp4/Lep/Cd96/Aicda/Sema7a/Il12b/Tmem173/Fes/Serpinb9b/Ccl19/Stx11/Sh2d1a/Fut7"
"BP","GO:1901896","positive regulation of ATPase-coupled calcium transmembrane transporter activity",4,0.882147213767418,1.45144401539629,0.0346001134429949,0.0346001134429949,0.465819721718088,20,"tags=25%, list=0%, signal=25%","Rgn"
"BP","GO:0036245","cellular response to menadione",3,-0.922846794340891,-1.45233790205812,0.0346248969497115,0.0346248969497115,0.465819721718088,146,"tags=67%, list=1%, signal=66%","Dcps/Ndor1"
"BP","GO:0048599","oocyte development",47,-0.485792757868257,-1.45942997833096,0.0348399246704331,0.0348399246704331,0.468264029088481,848,"tags=11%, list=3%, signal=10%","Rec8/Dmc1/Tdrd5/Dmrt1/Dazl"
"BP","GO:0034238","macrophage fusion",8,0.772572072830757,1.51092454426972,0.0349377439137707,0.0349377439137707,0.469129835001954,3167,"tags=25%, list=11%, signal=22%","Dcstamp/Cd44"
"BP","GO:0051017","actin filament bundle assembly",160,0.384175761523867,1.3276647223448,0.0350404312668464,0.0350404312668464,0.47005929160361,8992,"tags=38%, list=31%, signal=26%","Serpinf2/Apoa1/Synpo2l/Stmn1/Pls1/Fscn2/Ccn2/Synpo2/Tacr1/Ppm1e/Tmsb15l/Cx3cl1/Gpr65/Eln/Aif1l/Fscn1/Phactr1/Dpysl3/Synpo/S1pr1/Myo1b/Evl/Wnt4/Add2/Nox4/Actn1/Kank3/Rnd2/Frmd7/Fhod1/Src/Tmsb15b2/Carmil1/Dbn1/Rnd3/Arhgef15/Fhdc1/Phldb2/Sh3pxd2b/Ppm1f/Tnfaip1/Tacstd2/Pls3/Sorbs1/Arhgef10/Limch1/Arrb1/Nrp1/Gas7/Rhoc/Pxn/Fam107a/Rapgef3/Arhgef5/Mtor/Shroom1/Zyx/Pak1/Rhob/Flna/Lcp1"
"BP","GO:1903630","regulation of aminoacyl-tRNA ligase activity",3,0.921126830822573,1.413562415219,0.0353398058252427,0.0353398058252427,0.473622970195072,20,"tags=33%, list=0%, signal=33%","Rgn"
"BP","GO:0033013","tetrapyrrole metabolic process",45,0.511058206243883,1.45717582045556,0.0353966870095902,0.0353966870095902,0.473933063839208,3661,"tags=16%, list=13%, signal=14%","Hpx/Cyp1a2/Hnf1a/Cyp2a5/Spta1/Alas2/Cubn"
"BP","GO:0042023","DNA endoreduplication",11,0.720167233906451,1.52219221908352,0.0355311355311355,0.0355311355311355,0.474566264288915,3354,"tags=27%, list=12%, signal=24%","E2f8/E2f7/Fbxo5"
"CC","GO:0035101","FACT complex",4,0.880970713410178,1.4495082564028,0.0355454717337871,0.0355454717337871,0.474566264288915,3286,"tags=50%, list=11%, signal=44%","Tonsl/Mms22l"
"MF","GO:0015301","anion:anion antiporter activity",24,-0.574626180683119,-1.50325576604125,0.0356332274171584,0.0356332274171584,0.474566264288915,3356,"tags=38%, list=12%, signal=33%","Slc37a4/Slc37a1/Slc4a1/Slc26a9/Slc26a3/Slc26a10/Slc4a9/Slc4a10/Slc25a31"
"MF","GO:0140323","solute:anion antiporter activity",24,-0.574626180683119,-1.50325576604125,0.0356332274171584,0.0356332274171584,0.474566264288915,3356,"tags=38%, list=12%, signal=33%","Slc37a4/Slc37a1/Slc4a1/Slc26a9/Slc26a3/Slc26a10/Slc4a9/Slc4a10/Slc25a31"
"BP","GO:0010587","miRNA catabolic process",10,-0.735343983691041,-1.54941538749709,0.0356828193832599,0.0356828193832599,0.474566264288915,2691,"tags=50%, list=9%, signal=45%","Pnpt1/Dis3l2/Tut4/Lin28b/Lin28a"
"BP","GO:0042274","ribosomal small subunit biogenesis",62,-0.44488231132966,-1.40754552826601,0.0357057272945123,0.0357057272945123,0.474566264288915,11610,"tags=63%, list=40%, signal=38%","Riok2/Riok3/Rpl38/Utp6/Surf6/Rps7/Eral1/Rps24/Rps17/Abt1/Rps27l/Nom1/Rps19/Rps28/Mrps7/Mrps11/Fcf1/Utp25/Rps6/Rps14/Rps10/Rps25/Rps8/Kri1/Dcaf13/Rrp36/Rps5/Rps15/Rps21/Nol10/Rps16/Mrps9/Lsm6/Tsr3/Tsr2/Rrs1/Ngdn/Rps27/Dhx37"
"MF","GO:0030292","protein tyrosine kinase inhibitor activity",5,0.845438923224963,1.46448132004608,0.0357075382580767,0.0357075382580767,0.474566264288915,137,"tags=20%, list=0%, signal=20%","Ahsg"
"BP","GO:0062033","positive regulation of mitotic sister chromatid segregation",16,0.65893204441815,1.51149503699527,0.0357142857142857,0.0357142857142857,0.474566264288915,291,"tags=6%, list=1%, signal=6%","Cenpe"
"CC","GO:0034448","EGO complex",5,-0.849314702299162,-1.50930524027421,0.0358887237205351,0.0358887237205351,0.47639347257895,2119,"tags=60%, list=7%, signal=56%","Rragc/Rragb/Rragd"
"BP","GO:0045787","positive regulation of cell cycle",333,0.337019526392751,1.24935713463911,0.0359510829527037,0.0359510829527037,0.47639347257895,3792,"tags=15%, list=13%, signal=13%","Cenpe/Birc5/Stil/Kif23/Cdk1/Psrc1/Kif14/Gata4/Cdc25c/Fam83d/Ccnb1/Ndc80/Racgap1/Il1b/Cit/Sgo2a/E2f8/Kif20b/Lmnb1/Cdca5/Ect2/Fosl1/Ube2c/Nusap1/Aurkb/Aurka/Epgn/E2f7/Ccn2/Sox15/Mtbp/Cdc7/Mad2l1/Cdc6/Tal1/Cdc25b/Nr4a3/Sphk1/Gen1/Mapk15/Ereg/Brca1/Fbxo5/Prox1/Chek1/Cxcr5/Dtl/Spag5/Gpsm2/Pou4f1/Gper1"
"BP","GO:1903423","positive regulation of synaptic vesicle recycling",15,-0.663548275644538,-1.54499051169076,0.0359535506922733,0.0359535506922733,0.47639347257895,425,"tags=27%, list=1%, signal=26%","Dnm1l/Mff/Nlgn1/Snap91"
"CC","GO:0034366","spherical high-density lipoprotein particle",7,0.791383492793289,1.49617418096252,0.0360309375589511,0.0360309375589511,0.476968897117005,3442,"tags=71%, list=12%, signal=63%","Apoa2/Apoa1/Apom/Apoc3/Apoc2"
"BP","GO:0051382","kinetochore assembly",15,0.670790448285664,1.5158556583965,0.0362056480811007,0.0362056480811007,0.478101969633913,7663,"tags=47%, list=26%, signal=34%","Cenpe/Cenpa/Cenpn/Cenps/Cenpk/Cenph/Cenpt"
"BP","GO:0021924","cell proliferation in external granule layer",17,-0.640044811029857,-1.53506860777872,0.0362286228622862,0.0362286228622862,0.478101969633913,5653,"tags=35%, list=19%, signal=28%","Gpr37l1/Fgf2/Lhx5/Gbx2/Slc6a4/Lhx1"
"BP","GO:0021930","cerebellar granule cell precursor proliferation",17,-0.640044811029857,-1.53506860777872,0.0362286228622862,0.0362286228622862,0.478101969633913,5653,"tags=35%, list=19%, signal=28%","Gpr37l1/Fgf2/Lhx5/Gbx2/Slc6a4/Lhx1"
"BP","GO:0000280","nuclear division",393,0.328770314094164,1.23517022685139,0.0362769186298598,0.0362769186298598,0.478101969633913,3668,"tags=20%, list=13%, signal=18%","Nuf2/Cenpe/Eme1/Tpx2/Birc5/Sgo1/Kif23/Mki67/Aspm/Psrc1/Kif11/Kif18b/Kif2c/Msh5/Ncapg/Top2a/Kif4/Kif14/Kifc1/Ccnb1/Ncaph/Ndc80/Racgap1/Il1b/Cdc20/Bub1/Cit/Plk1/Sgo2a/Cntd1/Kif20b/Cdca8/Fancd2/Knstrn/Espl1/Cdca5/Kif22/Cks2/Ube2c/Nek2/Psmc3ip/Nusap1/Aurkb/Mastl/Spdl1/Ttk/Mybl2/Fignl1/Aurka/Epgn/Rad51/Mybl1/Cdk5rap2/Mtbp/Smc2/Mad2l1/Ccne2/Cdc6/Kifc5b/Bub1b/Rad54l/Cdc25b/Chtf18/Brip1/Incenp/Tacc3/Nsl1/Sphk1/Gen1/Mapk15/Ereg/Fbxo5/Rad54b/Dscc1/Chek1/Osm/Spag5/Tdrd12"
"MF","GO:0016918","retinal binding",13,-0.687283137380662,-1.54739273425031,0.036286731967943,0.036286731967943,0.478101969633913,4728,"tags=54%, list=16%, signal=45%","Aldh1a2/Stra6/Rho/Opn5/Crabp1/Crabp2/Rlbp1"
"CC","GO:0042641","actomyosin",97,0.423052754686868,1.37030003429648,0.036426569968683,0.036426569968683,0.479494621508546,9416,"tags=49%, list=32%, signal=34%","Xirp1/Gas2l2/Pgm5/Synpo2/Palld/Tmsb15l/Fblim1/Fscn1/Sept9/Myh11/Shroom4/Synpo/Micall2/Hdac4/Ldb3/Nox4/Flnb/Actn1/Prickle4/Ablim3/Pdlim7/Dst/Anxa2/Tmsb15b2/Pdlim1/Tpm4/Enah/Myh9/Sept11/Vcl/Ror1/Sorbs1/Limch1/Ablim1/Cnn2/Tek/Pxn/Fam107a/Ptk2/Zyx/Mylk/Tpm3/Myl9/Lcp1/Mlph/Pdlim4/Pdlim5/Cdc42bpb"
"BP","GO:0035825","homologous recombination",47,-0.48401874467413,-1.45410044635353,0.0364877589453861,0.0364877589453861,0.479850352462336,1838,"tags=19%, list=6%, signal=18%","Ccnb1ip1/Ankrd31/4930447C04Rik/Gm960/Dmc1/Shoc1/Tex19.1/Sycp1/Tex11"
"MF","GO:0017116","single-stranded DNA helicase activity",20,0.619652025526042,1.48857570604155,0.0366141018669567,0.0366141018669567,0.48072809197302,5881,"tags=45%, list=20%, signal=36%","Pif1/Rad51/Polq/Chtf18/Mcm5/Dscc1/Mcm6/Mcm2/Rad18"
"BP","GO:1902952","positive regulation of dendritic spine maintenance",3,-0.920572186174615,-1.44875821833113,0.0366859027205276,0.0366859027205276,0.48072809197302,208,"tags=67%, list=1%, signal=66%","Apoe/Grin1"
"MF","GO:0004457","lactate dehydrogenase activity",6,-0.81593680609006,-1.51845241356402,0.0366914103923648,0.0366914103923648,0.48072809197302,822,"tags=67%, list=3%, signal=65%","Ldha/Ldhd/Ldhc/Ldhal6b"
"MF","GO:0004983","neuropeptide Y receptor activity",6,-0.815866710385073,-1.51832196597099,0.0366914103923648,0.0366914103923648,0.48072809197302,726,"tags=67%, list=3%, signal=65%","Gpr83/Prokr1/Prokr2/Npy4r"
"MF","GO:0035173","histone kinase activity",17,0.642973357904542,1.4920850289799,0.0368837711406981,0.0368837711406981,0.482456140350877,4096,"tags=35%, list=14%, signal=30%","Cdk1/Ccnb1/Aurkb/Aurka/Chek1/Haspin"
"BP","GO:0010841","positive regulation of circadian sleep/wake cycle, wakefulness",3,-0.920159955874242,-1.44810946742981,0.0368920032976092,0.0368920032976092,0.482456140350877,2320,"tags=100%, list=8%, signal=92%","Nps/Nlgn1"
"BP","GO:0006002","fructose 6-phosphate metabolic process",10,0.73398522629103,1.51700050903105,0.0369827901867448,0.0369827901867448,0.483021462105677,1704,"tags=20%, list=6%, signal=19%","Fbp1/Fbp2"
"CC","GO:0005839","proteasome core complex",19,-0.612842194977631,-1.51729317805938,0.0370040124832813,0.0370040124832813,0.483021462105677,11130,"tags=89%, list=38%, signal=55%","Psma6/Psmb7/Psmb8/Psma1/Psma3/Psmb1/Psmb2/Psma4/Psma5/Psmb3/Psmb4/Psma2/Psmb6/Psmb9/Psma7/Psmb11/Psma8"
"BP","GO:0018158","protein oxidation",14,0.679779562072069,1.51411376811058,0.037104401600582,0.037104401600582,0.483130869699189,148,"tags=14%, list=1%, signal=14%","Apoa2/Apoa1"
"BP","GO:0051026","chiasma assembly",6,-0.813990651949206,-1.51483063497738,0.0371155885471898,0.0371155885471898,0.483130869699189,1838,"tags=50%, list=6%, signal=47%","Ccnb1ip1/Sycp1/Tex11"
"MF","GO:0099507","ligand-gated ion channel activity involved in regulation of presynaptic membrane potential",6,-0.814215235040729,-1.51524858246402,0.0371155885471898,0.0371155885471898,0.483130869699189,3829,"tags=67%, list=13%, signal=58%","Kcnma1/Gabrr1/Grik3/Grin1"
"BP","GO:0046112","nucleobase biosynthetic process",16,0.657164631752088,1.50744084734749,0.0371572871572872,0.0371572871572872,0.483225811442186,62,"tags=6%, list=0%, signal=6%","Cps1"
"BP","GO:2000809","positive regulation of synaptic vesicle clustering",8,-0.773541135517557,-1.54210652356986,0.0372213806535382,0.0372213806535382,0.48361155076699,1274,"tags=38%, list=4%, signal=36%","Nlgn3/Nlgn1/Snap91"
"BP","GO:0021578","hindbrain maturation",6,-0.812861234761906,-1.51272879787287,0.0373276776246023,0.0373276776246023,0.484544413410905,2745,"tags=50%, list=9%, signal=45%","Cdk5r1/Cacna1a/Grin1"
"MF","GO:0005509","calcium ion binding",561,0.311816742525325,1.20276841900753,0.0376759591498758,0.0376759591498758,0.488613814391595,4534,"tags=19%, list=16%, signal=16%","Rgn/Cps1/F2/Habp2/Thbs4/Mbl2/Efcab1/Sele/Proc/Oit3/Cdh26/Mbl1/Cdhr5/Naaladl1/Gjb2/S100a9/Cblc/Cdh16/Caps2/Melk/Pla2g5/F12/F9/Dner/Crp/Adgrl3/Cdhr2/Dsg1b/Galnt3/Cdh10/S100b/Tgm3/Pla2g4d/Pls1/Ncan/Fat3/Egfem1/Dsc2/Cdhr1/Umod/Pla2g4e/Casq1/Ihh/Necab1/Fam20c/Ret/Spta1/Fbn2/Stab2/Dhh/S100a8/Myl3/Calml3/Nell1/Capns2/Syt9/Plch1/Pcdh12/Crtac1/Cd93/Pcdh20/Vcan/Masp2/Pla2g2e/Cdh5/Enpp1/Dchs1/Rph3a/Cdh6/Dsg2/Ppef2/Tll2/Cabp1/Sncb/Fbn1/Cdh13/Tll1/Itpr2/Atp2a3/Prrg4/Atp2a1/Cdh12/Plch2/Aif1l/Cubn/Efcab8/Loxl2/Fstl1/Dysf/Atp2b2/Scube3/Fat4/Tnnc1/Mmrn1/Plcb2/Efcab11/Adgrl4/Lpcat2/Aspn/Cdh1/Notch3/Calr4/Alox8/Casq2/Bglap/Fkbp10/Myl4"
"BP","GO:0014028","notochord formation",5,-0.846452172712789,-1.50421827911192,0.0377999575281376,0.0377999575281376,0.489769696346805,2783,"tags=60%, list=10%, signal=54%","Crb2/T/T2"
"CC","GO:0015935","small ribosomal subunit",73,-0.423734430129169,-1.37809749642555,0.0378880469322904,0.0378880469322904,0.490458608020908,11082,"tags=73%, list=38%, signal=45%","Rps7/Mrps22/Mrps26/Rps24/Rps17/Rps27l/Rack1/Rps19/Rps29/Rps26/Rps28/Mrps2/Rps27a/Mrps17/Mrps36/Mrps7/Mrps11/Mrps12/Rps9/Rps18/Rps15a/Mrps31/Rps6/Mcts2/Rps23/Rps14/Rps3a1/Mrps18b/Rps10/Rps25/Rps8/Mrps34/Mrps27/Rps5/Fau/Mrps5/Rps15/Rps21/Mrps10/Rps16/Mrps28/Mrps9/Mrps14/Rps13/Mrps18c/Mrps18a/Mrps24/Mrps16/Mrps15/Mrps25/Eif2a/Rps27/Mrps35"
"BP","GO:0002925","positive regulation of humoral immune response mediated by circulating immunoglobulin",6,0.816359356832736,1.48080905032682,0.0380177794590505,0.0380177794590505,0.491684822450432,1956,"tags=50%, list=7%, signal=47%","Hpx/Lta/Fcer2a"
"BP","GO:0070741","response to interleukin-6",29,-0.549172522491361,-1.49759037550391,0.0380974370815054,0.0380974370815054,0.49226175662473,2934,"tags=24%, list=10%, signal=22%","C1qtnf4/Tut4/Cited1/Foxa2/Ptprt/St18/Tdgf1"
"MF","GO:0098641","cadherin binding involved in cell-cell adhesion",4,-0.87441101230988,-1.46748610734191,0.0381922342457034,0.0381922342457034,0.493033070375794,779,"tags=75%, list=3%, signal=73%","Ppp1ca/Cdh9/Epcam"
"BP","GO:0097037","heme export",3,0.917105370336875,1.4073910768032,0.038252427184466,0.038252427184466,0.493356663208477,26,"tags=33%, list=0%, signal=33%","Hrg"
"CC","GO:0035371","microtubule plus-end",23,0.598219957666599,1.48829384085169,0.0382894972266953,0.0382894972266953,0.493381710763684,3593,"tags=22%, list=12%, signal=19%","Kif18b/Kif2c/Knstrn/Cdk5rap2/Spag5"
"BP","GO:0014012","peripheral nervous system axon regeneration",4,0.876828706647929,1.44269319103393,0.0383815466061637,0.0383815466061637,0.493617740107027,1946,"tags=50%, list=7%, signal=47%","Nefl/Tnc"
"BP","GO:0007131","reciprocal meiotic recombination",46,-0.484976812432714,-1.45003600512654,0.0384343315255836,0.0384343315255836,0.493617740107027,1838,"tags=20%, list=6%, signal=18%","Ccnb1ip1/Ankrd31/4930447C04Rik/Gm960/Dmc1/Shoc1/Tex19.1/Sycp1/Tex11"
"CC","GO:0031304","intrinsic component of mitochondrial inner membrane",43,-0.490406405052203,-1.45028182534995,0.0384435067979372,0.0384435067979372,0.493617740107027,11264,"tags=74%, list=39%, signal=46%","Coq2/Cox11/Slc25a3/Apoo/Immt/Dnajc11/Tmem11/Ppox/Apool/Spg7/Agk/Mpc2/Afg3l1/Afg3l2/Cox18/Tmem177/Smdt1/Timm17a/Timm23/Chchd3/Cox16/Micos13/Coa3/Oxa1l/Ptpmt1/Mtln/Pet100/Uqcc3/Mpc1/Chchd6/Sfxn1/Chchd10"
"BP","GO:0009064","glutamine family amino acid metabolic process",64,0.465153061253853,1.40792904101582,0.0384483937115516,0.0384483937115516,0.493617740107027,3165,"tags=16%, list=11%, signal=14%","Otc/Cps1/Agmat/Amdhd1/Aadat/Arg2/Prodh2/Ass1/Ddah1/Nos2"
"CC","GO:0000800","lateral element",16,-0.647771144741233,-1.53333237520567,0.0385823239120682,0.0385823239120682,0.49488483341382,3248,"tags=44%, list=11%, signal=39%","Rad21l/Ccdc155/Mei4/Stag3/Rec8/Smc1b/Sycp1"
"BP","GO:0031145","anaphase-promoting complex-dependent catabolic process",13,0.687665604964451,1.51083876218901,0.0386569872958258,0.0386569872958258,0.495390108997506,3600,"tags=31%, list=12%, signal=27%","Cdc20/Ube2c/Ube2u/Ecrg4"
"BP","GO:0019240","citrulline biosynthetic process",4,0.875751959413447,1.44092156119121,0.0387596899224806,0.0387596899224806,0.496253459325106,58,"tags=25%, list=0%, signal=25%","Otc"
"BP","GO:0050923","regulation of negative chemotaxis",4,0.875122062099395,1.43988515743396,0.0391378332387975,0.0391378332387975,0.500638585854928,34,"tags=25%, list=0%, signal=25%","Robo2"
"MF","GO:0001640","adenylate cyclase inhibiting G protein-coupled glutamate receptor activity",5,-0.844197650019057,-1.50021179846729,0.0392864727118284,0.0392864727118284,0.502023490511039,3603,"tags=80%, list=12%, signal=70%","Grm8/Grm4/Grm7/Grik3"
